AUDI,A1,2010,,18,14,77.8,4,22.2,1,5.6,0,0,1,5.6,0,0,3,16.7,0,0,0,0,0,0,1,5.6,1,5.6,0,0,0,0,0,0,0,0
AUDI,A1,2011,,88,66,75,22,25,2,2.3,2,2.3,0,0,0,0,17,19.3,2,2.3,0,0,0,0,0,0,3,3.4,0,0,1,1.1,0,0,0,0
AUDI,A1,2012,,298,217,72.8,81,27.2,6,2,7,2.3,3,1,0,0,72,24.2,1,0.3,0,0,2,0.7,2,0.7,3,1,0,0,0,0,0,0,0,0
AUDI,A1,2013,,50,43,86,7,14,0,0,1,2,0,0,0,0,6,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUDI,A2,2000,,15,4,26.7,11,73.3,2,13.3,2,13.3,2,13.3,1,6.7,6,40,2,13.3,0,0,1,6.7,1,6.7,3,20,2,13.3,2,13.3,0,0,0,0
AUDI,A2,2001,,123,51,41.5,72,58.5,15,12.2,28,22.8,19,15.4,10,8.1,20,16.3,15,12.2,1,0.8,9,7.3,7,5.7,14,11.4,22,17.9,13,10.6,0,0,0,0
AUDI,A2,2002,,94,33,35.1,61,64.9,6,6.4,16,17,10,10.6,15,16,22,23.4,13,13.8,1,1.1,6,6.4,4,4.3,14,14.9,17,18.1,11,11.7,0,0,0,0
AUDI,A2,2003,,54,22,40.7,32,59.3,5,9.3,7,13,6,11.1,7,13,17,31.5,5,9.3,0,0,3,5.6,3,5.6,4,7.4,10,18.5,7,13,0,0,0,0
AUDI,A2,2004,,47,23,48.9,24,51.1,5,10.6,5,10.6,2,4.3,10,21.3,11,23.4,4,8.5,0,0,3,6.4,3,6.4,0,0,14,29.8,4,8.5,0,0,0,0
AUDI,A2,2005,,17,8,47.1,9,52.9,1,5.9,1,5.9,2,11.8,4,23.5,3,17.6,4,23.5,0,0,1,5.9,0,0,0,0,4,23.5,0,0,0,0,0,0
AUDI,A3,1996,,1,0,0,1,100,1,100,0,0,1,100,0,0,1,100,0,0,0,0,0,0,1,100,0,0,0,0,1,100,1,100,0,0
AUDI,A3,1997,,7,4,57.1,3,42.9,0,0,1,14.3,2,28.6,0,0,1,14.3,0,0,0,0,2,28.6,0,0,1,14.3,1,14.3,0,0,0,0,0,0
AUDI,A3,1998,,32,11,34.4,21,65.6,4,12.5,6,18.8,9,28.1,4,12.5,7,21.9,4,12.5,6,18.8,8,25,4,12.5,3,9.4,2,6.3,6,18.8,1,3.1,0,0
AUDI,A3,1999,,89,30,33.7,59,66.3,15,16.9,28,31.5,34,38.2,12,13.5,16,18,10,11.2,1,1.1,29,32.6,9,10.1,6,6.7,16,18,16,18,4,4.5,0,0
AUDI,A3,2000,,179,46,25.7,133,74.3,24,13.4,67,37.4,58,32.4,27,15.1,45,25.1,16,8.9,4,2.2,53,29.6,9,5,20,11.2,30,16.8,39,21.8,7,3.9,0,0
AUDI,A3,2001,,452,147,32.5,305,67.5,69,15.3,127,28.1,126,27.9,52,11.5,65,14.4,45,10,12,2.7,105,23.2,30,6.6,36,8,61,13.5,64,14.2,5,1.1,1,0.2
AUDI,A3,2002,,590,217,36.8,373,63.2,83,14.1,155,26.3,148,25.1,52,8.8,84,14.2,72,12.2,13,2.2,117,19.8,42,7.1,44,7.5,71,12,76,12.9,3,0.5,0,0
AUDI,A3,2003,,672,290,43.2,382,56.8,71,10.6,163,24.3,105,15.6,61,9.1,91,13.5,60,8.9,18,2.7,87,12.9,41,6.1,41,6.1,76,11.3,75,11.2,3,0.4,0,0
AUDI,A3,2004,,1283,515,40.1,768,59.9,163,12.7,307,23.9,153,11.9,181,14.1,237,18.5,122,9.5,20,1.6,133,10.4,53,4.1,172,13.4,194,15.1,79,6.2,10,0.8,0,0
AUDI,A3,2005,,1792,773,43.1,1019,56.9,178,9.9,310,17.3,214,11.9,229,12.8,319,17.8,253,14.1,25,1.4,187,10.4,77,4.3,153,8.5,252,14.1,86,4.8,11,0.6,0,0
AUDI,A3,2006,,1192,558,46.8,634,53.2,121,10.2,187,15.7,93,7.8,66,5.5,229,19.2,165,13.8,19,1.6,75,6.3,55,4.6,104,8.7,85,7.1,59,4.9,4,0.3,0,0
AUDI,A3,2007,,697,419,60.1,278,39.9,55,7.9,89,12.8,32,4.6,14,2,107,15.4,40,5.7,7,1,32,4.6,22,3.2,50,7.2,16,2.3,11,1.6,8,1.1,0,0
AUDI,A3,2008,,1660,997,60.1,663,39.9,94,5.7,201,12.1,68,4.1,16,1,358,21.6,46,2.8,14,0.8,47,2.8,44,2.7,133,8,20,1.2,34,2,5,0.3,1,0.1
AUDI,A3,2009,,320,203,63.4,117,36.6,16,5,25,7.8,7,2.2,2,0.6,73,22.8,3,0.9,1,0.3,6,1.9,7,2.2,25,7.8,1,0.3,6,1.9,0,0,1,0.3
AUDI,A3,2010,,955,700,73.3,255,26.7,43,4.5,40,4.2,15,1.6,3,0.3,172,18,8,0.8,2,0.2,10,1,18,1.9,32,3.4,4,0.4,7,0.7,1,0.1,1,0.1
AUDI,A3,2011,,247,171,69.2,76,30.8,11,4.5,7,2.8,4,1.6,1,0.4,51,20.6,4,1.6,0,0,1,0.4,6,2.4,8,3.2,1,0.4,3,1.2,0,0,0,0
AUDI,A3,2012,,633,513,81,120,19,16,2.5,22,3.5,3,0.5,3,0.5,88,13.9,0,0,2,0.3,1,0.2,2,0.3,9,1.4,4,0.6,2,0.3,2,0.3,0,0
AUDI,A3,2013,,105,83,79,22,21,2,1.9,4,3.8,1,1,0,0,21,20,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
AUDI,A3 1.2,2010,,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUDI,A3 1.2,2011,,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUDI,A3 1.2,2012,,2,1,50,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0
AUDI,A3 1.9 TDI QUATTRO SPOR2T003,,,2,0,0,2,100,0,0,0,0,0,0,2,100,0,0,2,100,0,0,1,50,0,0,0,0,2,100,2,100,0,0,0,0
AUDI,A3 SE,2004,,1,0,0,1,100,1,100,0,0,1,100,1,100,0,0,0,0,0,0,1,100,0,0,0,0,1,100,0,0,0,0,0,0
AUDI,A4,1995,,32,7,21.9,25,78.1,9,28.1,12,37.5,19,59.4,4,12.5,8,25,4,12.5,3,9.4,17,53.1,2,6.3,2,6.3,6,18.8,4,12.5,1,3.1,0,0
AUDI,A4,1996,,60,13,21.7,47,78.3,7,11.7,23,38.3,30,50,10,16.7,16,26.7,17,28.3,2,3.3,28,46.7,7,11.7,4,6.7,13,21.7,7,11.7,1,1.7,0,0
